apk,apk_Size,Obfuscator,Confidence
19b83962c8ef0096cf6fa4f0550264b3a2b7fa93ba021a8a6d10316d1e10c9b4.14393e8e20c7d1b2733703952aabd74f.apk,198120,0000000000100000,[[9.250036e-06 9.999907e-01]]
19b83962c8ef0096cf6fa4f0550264b3a2b7fa93ba021a8a6d10316d1e10c9b4.14393e8e20c7d1b2733703952aabd74f.apk,198120,0000000000010000,[[9.250036e-06 9.999907e-01]]
19b83962c8ef0096cf6fa4f0550264b3a2b7fa93ba021a8a6d10316d1e10c9b4.14393e8e20c7d1b2733703952aabd74f.apk,198120,0000000000001000,[[9.250036e-06 9.999907e-01]]
19b83962c8ef0096cf6fa4f0550264b3a2b7fa93ba021a8a6d10316d1e10c9b4.14393e8e20c7d1b2733703952aabd74f.apk,198120,0000000000000100,[[9.250036e-06 9.999907e-01]]
19b83962c8ef0096cf6fa4f0550264b3a2b7fa93ba021a8a6d10316d1e10c9b4.14393e8e20c7d1b2733703952aabd74f.apk,198120,0000000000000010,[[9.250036e-06 9.999907e-01]]
19b83962c8ef0096cf6fa4f0550264b3a2b7fa93ba021a8a6d10316d1e10c9b4.14393e8e20c7d1b2733703952aabd74f.apk,198120,0000000000000001,[[0.05284498 0.947155  ]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,1000000000000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0100000000000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0010000000000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0001000000000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000100000000000,[[0.00125347 0.9987465 ]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000010000000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000001000000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000100000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000010000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000001000000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000000100000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000000010000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000000001000,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000000000100,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000000000010,[[1.7658307e-04 9.9982339e-01]]
108ee8642a0a2d1594271627f804643debc1cca05dc2deb07dbaab30bae0ca85.62fa610b51eab33a5e65873ff6696e02.apk,32768,0000000000000001,[[0.00839344 0.9916066 ]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,1000000000000000,[[1.1866019e-05 9.9998808e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0100000000000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0010000000000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0001000000000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000100000000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000010000000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000001000000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000100000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000010000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000001000000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000000100000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000000010000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000000001000,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000000000100,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000000000010,[[9.144224e-06 9.999908e-01]]
14f05c6a673bb98bc1204c9f2c72e62d83eff0bd870bc2253137adf91bd3944c.7e542baa76dcc6690d4558323ba59567.apk,116124,0000000000000001,[[0.22340445 0.77659553]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,1000000000000000,[[1.8135851e-09 1.0000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0100000000000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0010000000000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0001000000000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000100000000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000010000000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000001000000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000100000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000010000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000001000000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000000100000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000000010000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000000001000,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000000000100,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000000000010,[[2.794081e-09 1.000000e+00]]
138d0579f4c38014e5e581dc0c5e26b3db99eeddd6e64c68a7a2b81f06b8ab90.f8a6454cd144c8239e78f4ab564b03d0.apk,190820,0000000000000001,[[0.15826039 0.84173965]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,1000000000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0100000000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0010000000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0001000000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000100000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000010000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000001000000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000100000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000010000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000001000000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000000100000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000000010000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000000001000,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000000000100,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000000000010,[[2.6317493e-20 1.0000000e+00]]
1b9b315863fc08660073b22e905bc9d2.apk,8822520,0000000000000001,[[0.30153003 0.69846994]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0100000000000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0010000000000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0001000000000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000100000000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000010000000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000001000000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000100000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000010000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000001000000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000000100000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000000010000,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000000000100,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000000000010,[[3.7113336e-05 9.9996293e-01]]
16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,14792,0000000000000001,[[0.30153003 0.69846994]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,1000000000000000,[[1.775932e-08 1.000000e+00]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0100000000000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0010000000000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0001000000000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000100000000000,[[1.5068662e-04 9.9984932e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000010000000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000001000000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000100000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000010000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000001000000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000000100000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000000010000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000000001000,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000000000100,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000000000010,[[4.5130159e-06 9.9999547e-01]]
113d5f9d602329f504b30b7b7c371c78.apk,67072187,0000000000000001,[[0.12467517 0.87532485]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,1000000000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0100000000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0010000000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0001000000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000100000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000010000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000001000000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000100000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000010000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000001000000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000000100000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000000010000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000000001000,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000000000100,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000000000010,[[2.871206e-17 1.000000e+00]]
1040e14dced7b8f9600a291ccac96c93.apk,6704530,0000000000000001,[[0.30153003 0.69846994]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,1000000000000000,[[9.653838e-10 1.000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0100000000000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0010000000000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0001000000000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000100000000000,[[2.794081e-09 1.000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000010000000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000001000000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000100000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000010000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000001000000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000000100000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000000010000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000000001000,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000000000100,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000000000010,[[1.4347679e-09 1.0000000e+00]]
1402f6540d8723d194ace3169ba11ffd53f8930d5e84d60b3740e3fa28c1467c.965426a3a2ed0b823296b1a7951d6684.apk,477657,0000000000000001,[[0.07902905 0.920971  ]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,1000000000000000,[[6.3954317e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0100000000000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0010000000000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0001000000000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000100000000000,[[1.1819241e-17 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000010000000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000001000000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000100000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000010000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000001000000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000000100000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000000010000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000000001000,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000000000100,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000000000010,[[1.4451905e-21 1.0000000e+00]]
195f11ee5125e088b677104b72f01f7d.apk,5519808,0000000000000001,[[8.742343e-08 9.999999e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,1000000000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0100000000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0010000000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0001000000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000100000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000010000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000001000000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000100000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000010000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000001000000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000000100000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000000010000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000000001000,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000000000100,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000000000010,[[3.8289852e-07 9.9999964e-01]]
11c4eec015b10ee7282533f7370c5cb00b70c6bb9b75d9ebc3070617b83eb94d.4b550da8c513b51362fe7d2b1d918ce5.apk,61969,0000000000000001,[[0.00578049 0.99421954]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,1000000000000000,[[1.9868455e-07 9.9999976e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0100000000000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0010000000000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0001000000000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0000100000000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0000010000000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0000001000000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0000000100000000,[[8.0234656e-08 9.9999988e-01]]
184cc4d523ac1c11751c49fdf0b51ab0309984014ba571404aafea357de9f596.apk,32950,0000000010000000,[[8.0234656e-08 9.9999988e-01]]
